3,0.10816,1
3,0.075404,2
3,0.075349,3
3,0.080177,4
3,0.096304,5
3,0.081587,6
3,0.07225,7
3,0.1031,8
3,0.10113,9
3,0.088701,10
5,0.12744,1
5,0.14881,2
5,0.14596,3
5,0.11008,4
5,0.12757,5
5,0.12861,6
5,0.17238,7
5,0.1066,8
5,0.14614,9
5,0.11187,10
5,0.15074,1
5,0.10515,2
5,0.13613,3
5,0.13173,4
5,0.12045,5
5,0.12617,6
5,0.11514,7
5,0.13816,8
5,0.13847,9
5,0.11146,10
5,0.12029,1
5,0.10789,2
5,0.1097,3
5,0.1182,4
5,0.12267,5
5,0.15612,6
5,0.10904,7
5,0.10332,8
5,0.1131,9
5,0.10772,10
5,0.12442,1
5,0.11594,2
5,0.15432,3
5,0.12165,4
5,0.12048,5
5,0.13307,6
5,0.12398,7
5,0.10902,8
5,0.10538,9
5,0.11568,10
5,0.16039,1
5,0.12231,2
5,0.13973,3
5,0.12239,4
5,0.1444,5
5,0.10393,6
5,0.10945,7
5,0.15174,8
5,0.10816,9
5,0.13786,10
5,0.14777,1
5,0.14572,2
5,0.12996,3
5,0.11977,4
5,0.10745,5
5,0.15058,6
5,0.10537,7
5,0.13424,8
5,0.1203,9
5,0.11293,10
5,0.13547,1
5,0.13,2
5,0.10716,3
5,0.11671,4
5,0.11566,5
5,0.14114,6
5,0.12174,7
5,0.11122,8
5,0.10911,9
5,0.10348,10
5,0.14123,1
5,0.11429,2
5,0.1261,3
5,0.1323,4
5,0.10723,5
5,0.11973,6
5,0.10309,7
5,0.10632,8
5,0.13112,9
5,0.12064,10
5,0.12304,1
5,0.1055,2
5,0.1551,3
5,0.11449,4
5,0.13166,5
5,0.1158,6
5,0.15252,7
5,0.14983,8
5,0.10596,9
5,0.10735,10
