8367,3209.4,1
1,1865.9,2
1,1878.6,3
1,1864.8,4
1,1890.9,5
1,1848.3,6
1,1845.9,7
1,1844.8,8
1,1854.1,9
1,1841.5,10
8941,2874.6,1
239,2342.7,2
239,2333.3,3
239,2330,4
239,2301.1,5
239,2302.9,6
239,2304.9,7
239,2313.4,8
239,2298.7,9
239,2304,10
9428,2922.8,1
734,2493.9,2
734,2489.6,3
734,2546.8,4
734,2515,5
734,2527.8,6
734,2536.5,7
734,2539.1,8
734,2543.4,9
734,2542.6,10
9752,2984.9,1
1253,2446.6,2
1253,2425.6,3
1253,2469.9,4
1253,2570.6,5
1253,2536.3,6
1253,2508.6,7
1253,2479.1,8
1253,2482.2,9
1253,2501.8,10
9950,3037.5,1
1755,2444.4,2
1755,2477,3
1755,2476,4
1755,2490.9,5
1755,2491.3,6
1755,2577.6,7
1755,2554.5,8
1755,2567.2,9
1755,2581,10
10053,3125.1,1
2324,2485,2
2324,2540.6,3
2324,2524,4
2324,2523.6,5
2324,2569.6,6
2324,2363.4,7
2324,2178.5,8
2324,2201.1,9
2324,2217.7,10
10119,2603.5,1
2855,2523.6,2
2855,2520.4,3
2855,2544.4,4
2855,2568,5
2855,2589.2,6
2855,2613.7,7
2855,2638.1,8
2855,2661.6,9
2855,2714.5,10
10157,2519.5,1
3284,2124.6,2
3284,2157.9,3
3284,2242.2,4
3284,2203.2,5
3284,2231.5,6
3284,2266.9,7
3284,2292.6,8
3284,2332.7,9
3284,2352.8,10
10191,2524.5,1
3682,2400.5,2
3682,2414.5,3
3682,2446,4
3682,2481,5
3682,2516.7,6
3682,2548.2,7
3682,2584.4,8
3682,2629.3,9
3682,2652.7,10
10198,2512.5,1
4064,2430.2,2
4064,2438.4,3
4064,2612.2,4
4064,2500.4,5
4064,2548.2,6
4064,2587.3,7
4064,2634.6,8
4064,2675,9
4064,2715.7,10
