2,8,10,6,5
2,7,10,8
2,8,9,10
2,9,8,10
2,10,8,9
2,7,10,1
2,7,10,1
2,7,10,1
2,10,7,1
2,8,9,4
2,9,8,4,6
2,8,9,10
2,8,9,4
2,10,8,7
2,9,8,4
2,9,8,4
2,7,10,1
2,7,10,8
2,8,10,9
2,8,10,6,5
2,8,10,5,7
2,7,10,1
2,8,10,6,5
2,8,9,10
2,9,8,4
2,9,8,4
2,10,7,8
2,8,9,4
2,8,10,5,6
2,8,10,9
2,7,10,1,5
2,9,8,10
2,9,8,4
2,8,9,4
2,7,10,1
2,8,9,4
2,8,10,9
2,7,10,1
2,9,8,10
2,8,9,10
2,8,9,4,6
2,10,8,7
2,7,10,8
2,10,7,1
2,8,9,10
2,8,9,10
2,7,10,8
2,9,8,10
2,8,10,5,6
2,7,10,8
