1,1,0.069881
2,5,0.09293
3,5,0.10187
4,5,0.12627
5,5,0.17119
6,5,0.13253
7,5,0.099091
8,5,0.10286
9,5,0.11389
10,5,0.18456
1,1,0.085943
2,4,0.10559
3,5,0.099216
4,5,0.096798
5,5,0.089436
6,5,0.15908
7,5,0.12277
8,5,0.0868
9,5,0.07808
10,5,0.078022
1,1,0.062336
2,5,0.10252
3,5,0.12638
4,5,0.096579
5,5,0.11166
6,5,0.13465
7,5,0.17545
8,5,0.080956
9,5,0.084373
10,5,0.10292
1,1,0.078197
2,4,0.14317
3,5,0.12172
4,5,0.10902
5,5,0.10735
6,5,0.1596
7,5,0.10393
8,5,0.20836
9,5,0.1806
10,5,0.11102
1,1,0.077779
2,5,0.10593
3,5,0.097429
4,5,0.098973
5,5,0.10989
6,5,0.094242
7,5,0.10233
8,5,0.10156
9,5,0.10368
10,5,0.10048
