996,340,2082,4612,1010,4518,58143,15189,2938
996,340,2082,4612,1010,4518,15189,15032,58143
996,340,2082,4612,1010,4518,3709,2938,58143
996,340,2082,4612,1010,4518,4384,15032,15189
996,340,2082,4612,1010,4518,15189,58143,15032
