996,340,2082,4612,1010,811,1104,4518,2930,2940,3709,4890,4384,16087,2938,16175
996,340,2082,4612,1010,811,1104,4518,2930,2940,3709,58143,4515,4890,2938,16087
996,340,2082,4612,1010,811,1104,4518,2930,2940,3709,58143,2938,4515,4890,4378
996,340,2082,4612,1010,811,1104,2930,4518,2940,4890,4515,15189,2938,4384,16087
