4384,3709,2930,4531,14143,4551,4378,4847,2014,4518,2940,15032,4890,16175,4507,14570,6967,3991,3970,4737,6751,16077,1290,588,959,1448
4384,3709,4531,2930,4551,4847,4518,14143,4378,2014,2940,15032,16175,4890,4507,14570,6967,3970,3991,4737,6751,16077,1290,2536,588,811
3709,4384,2930,4531,4378,2014,2940,14143,4847,15032,4518,4551,16175,4890,4507,14570,3991,6967,4737,3970,6751,4341,395,588,959,996,1448
