996,340,2082,4612,1010,811,1104,1192,4518,2930,2940,3970,14143,14406,16175,16198,15032,4384,4378,3709,14570,4890
996,340,2082,4612,1010,811,1104,1192,2930,4518,2940,16198,16175,4378,4384,15488,2014,1598,9787,14570,3709,2938
996,340,2082,4612,1010,811,1104,1192,2930,4518,2940,3709,16175,58143,14570,4890,14406,4551,4378,3970,14143,2938
996,340,2082,4612,1010,811,1104,1192,2930,4518,2940,2938,3970,2014,14143,14570,9787,16198,16087,4384,16175,3709
