996,340,2082,4612,1010,811,2930,4518,2940,15189,58143,2938
996,340,2082,4612,1010,811,2930,4518,2940,3709,2938,58143
996,340,2082,4612,1010,811,4518,2930,2940,2938,15189,4384
996,340,2082,4612,1010,811,4518,2930,2940,4384,3709,15032
