3709,4384,2930,4378,2940,4518,2014,14143,15032,4551,16175,4890,4507,14570,3970,6967,4737,1192,1290,1448,588
3709,4384,2930,4518,2014,15032,4551,14143,4378,2940,16175,4890,4507,14570,3970,6967,4737,1010,1290,1448,959
3709,4384,2930,15032,4518,4378,2014,14143,2940,4551,4890,16175,4507,14570,3970,6967,4737,1010,1290,1448,959
